, Fwd Packet Length Std, Flow IAT Min, Packet Length Std, ACK Flag Count,Init_Win_bytes_forward, Label
72,3.286335345030997,1.0,3.1052950170405937,1,8192,BENIGN
73,266.5242697096063,1.0,320.293464832578,1,8192,BENIGN
74,129.2032728466493,1.0,328.1420803255547,1,8192,BENIGN
75,0.0,2.0,8.763560920082657,0,-1,BENIGN
76,0.0,1.0,8.763560920082657,0,-1,BENIGN
77,0.0,2.0,8.763560920082657,0,-1,BENIGN
78,167.87636851768514,1.0,348.96096743063316,1,8192,BENIGN
79,0.0,2.0,32.863353450309965,0,-1,BENIGN
80,173.6019273126501,2.0,596.163551632911,1,8192,BENIGN
81,144.558297753105,0.0,621.0930894743651,1,8192,BENIGN
82,0.0,3.0,8.763560920082657,0,-1,BENIGN
83,0.0,3.0,46.55641738793912,0,-1,BENIGN
84,0.0,2.0,8.763560920082657,0,-1,BENIGN
85,0.0,2.0,8.763560920082657,0,-1,BENIGN
86,0.0,3.0,150.07598075641553,0,-1,BENIGN
87,0.0,3.0,8.763560920082657,0,-1,BENIGN
88,0.0,2.0,131.45341380123986,0,-1,BENIGN
89,0.0,2.0,24.647515087732486,0,-1,BENIGN
90,0.0,2.0,15.336231610144653,0,-1,BENIGN
91,0.0,3.0,8.763560920082657,0,-1,BENIGN
92,0.0,2.0,8.763560920082657,0,-1,BENIGN
93,0.0,3.0,30.124740662784138,0,-1,BENIGN
94,0.0,2.0,27.933850432763467,0,-1,BENIGN
95,0.0,2.0,15.336231610144653,0,-1,BENIGN
96,0.0,1.0,8.763560920082657,0,-1,BENIGN
97,17.677669529663692,1.0,14.433756729740644,0,16343,BENIGN
98,0.0,2.0,17.527121840165314,0,123,BENIGN
99,140.73811974702832,1.0,486.75665623770027,1,8192,BENIGN
100,0.0,1.0,8.763560920082657,0,-1,BENIGN
101,0.0,2.0,26.290682760247968,0,-1,BENIGN
102,0.0,2.0,8.763560920082657,0,-1,BENIGN
103,0.0,3.0,33.411076007815126,0,-1,BENIGN
104,0.0,3.0,26.290682760247968,0,-1,BENIGN
105,0.0,3.0,15.336231610144653,0,-1,BENIGN
106,0.0,3.0,29.02929554777381,0,-1,BENIGN
107,0.0,3.0,44.36552715791847,0,-1,BENIGN
108,0.0,3.0,17.527121840165314,0,-1,BENIGN
109,0.0,2.0,8.763560920082657,0,-1,BENIGN
110,0.0,3.0,30.124740662784138,0,-1,BENIGN
111,0.0,3.0,17.527121840165314,0,-1,BENIGN
112,0.0,2.0,33.411076007815126,0,-1,BENIGN
113,0.0,1.0,8.763560920082657,0,-1,BENIGN
114,0.0,3.0,32.3156308928048,0,-1,BENIGN
115,0.0,3.0,8.763560920082657,0,-1,BENIGN
116,0.0,3.0,33.411076007815126,0,-1,BENIGN
117,0.0,3.0,44.36552715791847,0,-1,BENIGN
118,0.0,2.0,30.672463220289305,0,-1,BENIGN
119,0.0,3.0,30.672463220289305,0,-1,BENIGN
120,0.0,3.0,15.336231610144653,0,-1,BENIGN
121,0.0,2.0,30.672463220289305,0,-1,BENIGN
122,0.0,2.0,30.672463220289305,0,-1,BENIGN
123,0.0,2.0,30.672463220289305,0,-1,BENIGN
124,0.0,1.0,30.672463220289305,0,-1,BENIGN
125,0.0,3.0,32.3156308928048,0,-1,BENIGN
126,0.0,3.0,22.456624857711805,0,-1,BENIGN
127,0.0,3.0,22.456624857711805,0,-1,BENIGN
128,239.986883182856,0.0,358.3412795034278,1,8192,BENIGN
129,0.0,3.0,8.763560920082657,0,-1,BENIGN
130,405.47441664502855,0.0,657.4199872453503,1,8192,BENIGN
131,0.0,1.0,22.456624857711805,0,-1,BENIGN
132,0.0,3.0,32.3156308928048,0,-1,BENIGN
133,0.0,3.0,15.336231610144653,0,-1,BENIGN
134,0.0,2.0,8.763560920082657,0,-1,BENIGN
135,0.0,1.0,8.763560920082657,0,-1,BENIGN
136,256.9121727899035,1.0,387.03397476067596,1,8192,BENIGN
137,0.0,2.0,8.763560920082657,0,-1,BENIGN
138,0.0,1.0,8.763560920082657,0,-1,BENIGN
139,0.0,2.0,15.336231610144653,0,-1,BENIGN
140,0.0,2.0,29.57701810527897,0,-1,BENIGN
141,147.42283384456312,0.0,701.7712701852641,1,8192,BENIGN
142,0.0,1.0,8.763560920082657,0,-1,BENIGN
143,0.0,2.0,15.336231610144653,0,-1,BENIGN
144,0.0,2.0,21.36117974270148,0,-1,BENIGN
145,0.0,1.0,21.36117974270148,0,-1,BENIGN
146,459.9067254111766,1.0,470.7464147616577,1,8192,BENIGN
147,0.0,2.0,8.763560920082657,0,-1,BENIGN
148,0.0,2.0,21.36117974270148,0,-1,BENIGN
149,0.0,3.0,150.07598075641553,0,-1,BENIGN
150,128.61443693107228,1.0,310.40947661016867,1,8192,BENIGN
151,0.0,2.0,140.21697472132252,0,-1,BENIGN
152,0.0,2.0,15.336231610144653,0,-1,BENIGN
153,0.0,3.0,25.74296020274281,0,-1,BENIGN
154,0.0,3.0,8.763560920082657,0,-1,BENIGN
155,0.0,1.0,70.10848736066126,0,-1,BENIGN
156,0.0,1.0,8.763560920082657,0,-1,BENIGN
157,107.49807700205515,1.0,146.98978018973293,1,8192,BENIGN
158,0.0,2.0,8.763560920082657,0,-1,BENIGN
159,0.0,2.0,70.10848736066126,0,-1,BENIGN
160,0.0,1.0,8.763560920082657,0,-1,BENIGN
161,0.0,3.0,122.68985288115721,0,-1,BENIGN
162,0.0,1.0,0.0,0,-1,BENIGN
163,0.0,40147.0,0.0,0,16560,BENIGN
164,0.0,54939.0,0.0,0,16425,BENIGN
165,0.0,2.0,0.0,0,238,BENIGN
166,0.0,2.0,0.0,0,1825,BENIGN
169,0.0,1.0,86.54016408581623,0,-1,BENIGN
170,0.0,3.0,30.672463220289305,0,-1,BENIGN
171,0.0,3.0,28.481572990268642,0,-1,BENIGN
172,176.08015387384037,1.0,938.2397448495407,1,8192,BENIGN
173,97.93414508838859,1.0,114.29160699093977,1,8192,BENIGN
174,0.0,1.0,30.672463220289305,0,-1,BENIGN
175,0.0,1.0,30.672463220289305,0,-1,BENIGN
176,0.0,2.0,28.481572990268642,0,-1,BENIGN
177,0.0,3.0,8.763560920082657,0,-1,BENIGN
178,0.0,1.0,8.763560920082657,0,-1,BENIGN
179,0.0,2.0,15.336231610144653,0,-1,BENIGN
180,0.0,1.0,15.336231610144653,0,-1,BENIGN
181,0.0,3.0,15.336231610144653,0,-1,BENIGN
182,0.0,2.0,15.336231610144653,0,-1,BENIGN
183,0.0,2.0,30.672463220289305,0,-1,BENIGN
184,0.0,1.0,28.481572990268642,0,-1,BENIGN
185,0.0,1.0,17.527121840165314,0,-1,BENIGN
186,0.0,2.0,8.763560920082657,0,-1,BENIGN
187,0.0,1.0,30.672463220289305,0,-1,BENIGN
188,0.0,1.0,15.336231610144653,0,-1,BENIGN
189,0.0,3.0,15.336231610144653,0,-1,BENIGN
190,0.0,3.0,29.57701810527897,0,-1,BENIGN
191,0.0,2.0,8.763560920082657,0,-1,BENIGN
192,0.0,2.0,8.763560920082657,0,-1,BENIGN
193,194.417812235108,1.0,168.57164648896327,1,8192,BENIGN
194,0.0,1.0,84.34927385579559,0,-1,BENIGN
195,0.0,3.0,46.55641738793912,0,-1,BENIGN
196,190.09172662696213,1.0,402.1210969638084,1,8192,BENIGN
197,0.0,2.0,70.10848736066126,0,-1,BENIGN
198,231.15555128287292,1.0,493.38796470133036,1,8192,BENIGN
199,0.0,3.0,44.913249715423625,0,-1,BENIGN
200,0.0,2.0,44.913249715423625,0,-1,BENIGN
201,0.0,2.0,26.290682760247968,0,-1,BENIGN
202,140.22845705514706,1.0,209.96373757287498,1,8192,BENIGN
203,142.0711578883741,1.0,208.5487317059386,1,8192,BENIGN
204,0.0,2.0,8.763560920082657,0,-1,BENIGN
205,0.0,2.0,8.763560920082657,0,-1,BENIGN
206,0.0,2.0,8.763560920082657,0,-1,BENIGN
207,0.0,1.0,0.0,1,8192,BENIGN
208,0.0,1.0,0.0,1,8192,BENIGN
209,0.0,2.0,0.0,0,256,BENIGN
210,0.0,1.0,0.0,1,8192,BENIGN
211,0.0,1.0,0.0,1,8192,BENIGN
212,0.0,0.0,0.0,0,256,BENIGN
213,0.0,0.0,0.0,1,8192,BENIGN
214,0.0,1.0,0.0,1,8192,BENIGN
215,0.0,0.0,0.0,1,8192,BENIGN
216,0.0,1.0,0.0,1,8192,BENIGN
217,0.0,1.0,0.0,1,8192,BENIGN
218,0.0,1.0,0.0,1,8192,BENIGN
219,0.0,1.0,0.0,1,8192,BENIGN
220,0.0,1.0,0.0,1,8192,BENIGN
221,0.0,1.0,0.0,1,8192,BENIGN
222,119.98850955088335,2.0,410.4155546957643,1,8192,BENIGN
223,119.98850955088335,0.0,421.4582001726312,1,8192,BENIGN
224,0.0,1.0,8.763560920082657,0,-1,BENIGN
225,187.0750226581948,2.0,569.8520506971914,1,8192,BENIGN
226,200.0950415203376,0.0,434.1538413638816,1,8192,BENIGN
227,0.0,1.0,15.336231610144653,0,-1,BENIGN
228,0.0,3.0,0.0,0,1892,BENIGN
229,0.0,3.0,0.0,0,1959,BENIGN
230,0.0,1.0,0.0,1,8192,BENIGN
231,0.0,55500.0,0.0,0,253,BENIGN
232,0.0,2.0,0.0,1,8192,BENIGN
233,0.0,1.0,0.0,1,8192,BENIGN
234,0.0,2.0,0.0,1,8192,BENIGN
235,3.286335345030997,2.0,3.1052950170405937,1,8192,BENIGN
236,3.286335345030997,2.0,3.1052950170405937,1,8192,BENIGN
237,3.286335345030997,2.0,3.1052950170405937,1,8192,BENIGN
238,0.0,3.0,0.0,0,256,BENIGN
239,0.0,2.0,0.0,0,1959,BENIGN
240,0.0,3.0,0.0,0,1959,BENIGN
241,127.03256675306936,1.0,402.7000032674186,1,8192,BENIGN
242,168.98844809109082,1.0,469.9200300874814,1,8192,BENIGN
243,0.0,2.0,25.74296020274281,0,-1,BENIGN
244,172.6743869322808,2.0,240.93588722808812,1,8192,BENIGN
245,157.3112132486593,1.0,219.94800922164174,1,8192,BENIGN
246,0.0,2.0,8.763560920082657,0,-1,BENIGN
247,0.0,3.0,15.336231610144653,0,-1,BENIGN
248,422.37369436133474,0.0,639.4881079434126,1,8192,BENIGN
249,0.0,3.0,22.456624857711805,0,-1,BENIGN
250,0.0,2.0,15.614401167176533,0,255,BENIGN
251,0.0,3.0,32.3156308928048,0,-1,BENIGN
252,173.54172168866677,2.0,438.0864008175565,1,8192,BENIGN
253,173.54172168866677,1.0,559.0043054324926,1,8192,BENIGN
254,173.54172168866677,1.0,438.2231110677433,1,8192,BENIGN
255,173.54172168866677,2.0,464.9755436123877,1,8192,BENIGN
256,139.51251391348927,1.0,381.62799061290224,1,8192,BENIGN
257,0.0,3.0,8.763560920082657,0,-1,BENIGN
258,173.54172168866677,2.0,438.0864008175565,1,8192,BENIGN
259,0.0,2.0,15.336231610144653,0,-1,BENIGN
260,138.9373112975353,1.0,192.4635405790262,1,8192,BENIGN
261,138.9373112975353,1.0,192.4635405790262,1,8192,BENIGN
262,138.9373112975353,1.0,192.4635405790262,1,8192,BENIGN
263,3.286335345030997,1.0,3.1052950170405937,1,8192,BENIGN
264,0.0,2.0,29.57701810527897,0,-1,BENIGN
265,231.3596025681301,1.0,338.50193798588816,1,8192,BENIGN
266,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
267,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
268,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
269,18.475208614068023,2.0,17.527121840165314,0,246,BENIGN
270,18.475208614068023,1.0,16.0,0,246,BENIGN
271,0.0,3.0,0.0,0,246,BENIGN
272,18.475208614068023,2.0,17.527121840165314,0,246,BENIGN
273,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
274,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
275,18.475208614068023,2.0,17.527121840165314,0,246,BENIGN
276,18.475208614068023,1.0,17.527121840165314,0,246,BENIGN
277,0.0,2.0,8.763560920082657,0,-1,BENIGN
278,297.14909571052885,0.0,280.67357377422906,1,8192,BENIGN
279,0.0,1.0,8.763560920082657,0,-1,BENIGN
280,0.0,2.0,15.336231610144653,0,-1,BENIGN
281,0.0,2.0,49.29503017546495,0,-1,BENIGN
282,774.1612164752572,1.0,967.1511321639588,1,8192,BENIGN
283,0.0,2.0,17.527121840165314,0,-1,BENIGN
284,0.0,2.0,31.22018577779447,0,-1,BENIGN
285,221.0345372711393,1.0,685.8334466060376,1,8192,BENIGN
286,0.0,2.0,8.763560920082657,0,-1,BENIGN
287,239.80730529325885,1.0,333.5463869099987,1,8192,BENIGN
288,565.6854249492379,3.0,461.8802153517006,0,237,BENIGN
289,0.0,1.0,0.0,0,256,BENIGN
290,0.0,3.0,0.0,0,256,BENIGN
291,0.0,2.0,29.57701810527897,0,-1,BENIGN
292,0.0,2.0,21.36117974270148,0,-1,BENIGN
293,0.0,2.0,8.763560920082657,0,-1,BENIGN
294,0.0,3.0,8.763560920082657,0,-1,BENIGN
295,0.0,2.0,15.336231610144653,0,-1,BENIGN
296,139.51251391348927,1.0,387.03756923585604,1,8192,BENIGN
297,188.22706919427074,1.0,678.9594301039442,1,8192,BENIGN
298,0.0,1.0,0.0,1,8192,BENIGN
299,0.0,1.0,42.17463692789779,0,-1,BENIGN
300,168.98844809109082,1.0,469.74580892222986,1,8192,BENIGN
301,489.11460752136617,0.0,432.8883785576162,1,8192,BENIGN
302,0.0,1.0,8.763560920082657,0,-1,BENIGN
303,0.0,1.0,15.336231610144653,0,-1,BENIGN
304,0.0,1.0,0.0,1,8192,BENIGN
305,0.0,2.0,15.336231610144653,0,-1,BENIGN
306,0.0,1.0,0.0,1,8192,BENIGN
307,280.4168489862945,1.0,485.276603164574,1,8192,BENIGN
308,0.0,2.0,58.606313653052766,0,-1,BENIGN
309,0.0,2.0,15.614401167176533,0,257,BENIGN
310,0.0,2.0,58.606313653052766,0,-1,BENIGN
311,321.12333115231587,1.0,797.2098586075972,1,8192,BENIGN
312,393.0666786281688,1.0,649.8569164860536,1,8192,BENIGN
313,385.4741712682912,1.0,730.3803990550401,1,8192,BENIGN
314,392.2790016806591,1.0,703.9314438064986,1,8192,BENIGN
315,0.0,1.0,35.05424368033063,0,-1,BENIGN
316,391.8114454348983,1.0,648.2321927829439,1,8192,BENIGN
317,301.45234299756635,1.0,655.5056471926085,1,8192,BENIGN
318,0.0,1.0,58.606313653052766,0,-1,BENIGN
319,0.0,1.0,53.12908807800111,0,-1,BENIGN
320,0.0,2.0,8.763560920082657,0,-1,BENIGN
321,0.0,3.0,33.411076007815126,0,-1,BENIGN
322,103.43848107062081,1.0,958.9846277171575,1,8192,BENIGN
323,0.0,2.0,35.05424368033063,0,-1,BENIGN
324,0.0,1.0,122.68985288115721,0,-1,BENIGN
325,0.0,3.0,8.763560920082657,0,-1,BENIGN
326,0.0,3.0,8.763560920082657,0,-1,BENIGN
327,0.0,1.0,24.647515087732486,0,-1,BENIGN
328,0.0,3.0,8.763560920082657,0,-1,BENIGN
329,0.0,1.0,8.763560920082657,0,-1,BENIGN
330,0.0,2.0,8.763560920082657,0,-1,BENIGN
331,0.0,2.0,8.763560920082657,0,-1,BENIGN
332,0.0,3.0,15.336231610144653,0,-1,BENIGN
333,0.0,1.0,17.527121840165314,0,-1,BENIGN
334,0.0,1.0,33.9587985653203,0,-1,BENIGN
336,0.0,2.0,17.527121840165314,0,-1,BENIGN
337,0.0,2.0,8.763560920082657,0,-1,BENIGN
338,0.0,2.0,33.9587985653203,0,-1,BENIGN
339,0.0,2.0,39.43602414037196,0,-1,BENIGN
340,0.0,1.0,8.763560920082657,0,-1,BENIGN
341,0.0,1.0,0.0,0,1892,BENIGN
342,0.0,2.0,0.0,0,16098,BENIGN
343,0.0,41198.0,0.0,0,258,BENIGN
344,0.0,55728.0,0.0,0,256,BENIGN
345,0.0,54728.0,0.0,0,256,BENIGN
346,0.0,41188.0,0.0,0,258,BENIGN
347,0.0,3.0,0.0,0,238,BENIGN
348,0.0,2.0,0.0,0,238,BENIGN
349,0.0,3.0,0.0,0,1825,BENIGN
350,0.0,2.0,0.0,0,1825,BENIGN
351,0.0,2.0,29.57701810527897,0,-1,BENIGN
352,0.0,2.0,29.57701810527897,0,-1,BENIGN
353,181.72683581998245,1.0,558.1683895189703,1,8192,BENIGN
354,17.677669529663692,1.0,14.433756729740644,0,257,BENIGN
355,0.0,3.0,0.0,0,0,BENIGN
356,0.0,2.0,8.763560920082657,0,-1,BENIGN
357,0.0,3.0,72.29937759068193,0,-1,BENIGN
358,249.2512376843483,1.0,467.0389605117747,1,8192,BENIGN
359,0.0,2.0,52.58136552049595,0,-1,BENIGN
360,0.0,1.0,46.55641738793912,0,-1,BENIGN
361,105.36692742003729,1.0,202.97810256046736,1,8192,BENIGN
362,1.0289915108550498,1.0,1.025978352085153,0,-1,BENIGN
363,0.0,2.0,0.0,0,-1,BENIGN
364,0.0,12.0,0.0,0,60,BENIGN
365,0.0,1.0,0.0,0,60,BENIGN
366,0.0,2.0,0.0,0,250,BENIGN
367,0.0,1.0,0.0,0,256,BENIGN
368,0.0,2.0,8.763560920082657,0,-1,BENIGN
370,0.0,3.0,8.763560920082657,0,-1,BENIGN
371,0.0,2.0,8.763560920082657,0,-1,BENIGN
372,158.52587411184126,1.0,370.67880528832063,1,8192,BENIGN
373,0.0,2.0,8.763560920082657,0,-1,BENIGN
374,0.0,1.0,15.336231610144653,0,-1,BENIGN
375,0.0,2.0,15.336231610144653,0,-1,BENIGN
376,107.49807700205515,1.0,146.98978018973293,1,8192,BENIGN
377,0.0,2.0,15.336231610144653,0,-1,BENIGN
378,0.0,3.0,140.7646972788277,0,-1,BENIGN
379,928.1038441115013,0.0,748.5546640328876,1,8192,BENIGN
380,0.0,3.0,70.10848736066126,0,-1,BENIGN
381,0.0,2.0,42.72235948540296,0,-1,BENIGN
382,0.0,2.0,42.72235948540296,0,-1,BENIGN
383,0.0,2.0,86.54016408581623,0,-1,BENIGN
384,0.0,2.0,17.527121840165314,0,-1,BENIGN
385,0.0,2.0,17.527121840165314,0,-1,BENIGN
386,0.0,1.0,30.672463220289305,0,-1,BENIGN
387,0.0,91131.0,0.0,0,63948,BENIGN
388,0.0,3.0,0.0,0,31320,BENIGN
393,0.0,92032.0,0.0,0,63919,BENIGN
394,0.0,2.0,0.0,0,31768,BENIGN
397,0.0,1.0,0.0,0,-1,BENIGN
398,0.0,2.0,0.0,1,8192,BENIGN
399,0.0,1.0,0.0,0,-1,BENIGN
401,17.677669529663692,1.0,14.433756729740644,0,16152,BENIGN
402,0.0,1.0,0.0,0,123,BENIGN
403,0.0,4.0,0.0,0,123,BENIGN
405,0.0,44709.0,0.0,0,16383,BENIGN
406,0.0,2.0,0.0,0,242,BENIGN
407,0.0,2.0,29.57701810527897,0,-1,BENIGN
408,0.0,3.0,8.763560920082657,0,-1,BENIGN
409,0.0,2.0,32.863353450309965,0,-1,BENIGN
411,0.0,1.0,12.198750911856663,0,253,BENIGN
412,17.677669529663692,1.0,14.433756729740644,0,256,BENIGN
413,0.0,41107.0,0.0,0,258,BENIGN
414,0.0,41103.0,0.0,0,258,BENIGN
415,0.0,41050.0,0.0,0,258,BENIGN
416,0.0,40694.0,0.0,0,258,BENIGN
417,0.0,40647.0,0.0,0,255,BENIGN
418,17.677669529663692,1.0,14.433756729740644,0,252,BENIGN
419,17.677669529663692,1.0,14.433756729740644,0,254,BENIGN
420,17.677669529663692,1.0,14.433756729740644,0,251,BENIGN
421,17.677669529663692,1.0,14.433756729740644,0,256,BENIGN
422,0.0,28719.0,0.0,0,256,BENIGN
423,12.909944487358056,1.0,11.023963796102462,0,245,BENIGN
424,0.0,1.0,0.0,0,290,BENIGN
425,0.0,1.0,0.0,0,140,BENIGN
426,0.0,1.0,0.0,0,140,BENIGN
427,0.0,1.0,0.0,0,140,BENIGN
428,0.0,1.0,0.0,0,140,BENIGN
429,0.0,1.0,0.0,0,140,BENIGN
430,0.0,0.0,0.0,0,129,BENIGN
431,0.0,1.0,0.0,0,140,BENIGN
432,0.0,1.0,0.0,0,129,BENIGN
433,0.0,1.0,0.0,0,250,BENIGN
434,0.0,0.0,0.0,0,254,BENIGN
435,0.0,1.0,0.0,0,246,BENIGN
436,0.0,1.0,0.0,0,246,BENIGN
437,0.0,45.0,0.0,0,246,BENIGN
438,0.0,1.0,0.0,0,210,BENIGN
439,17.677669529663692,1.0,14.433756729740644,0,255,BENIGN
440,17.677669529663692,1.0,14.433756729740644,0,256,BENIGN
441,0.0,3.0,0.0,0,139,BENIGN
442,0.0,2.0,0.0,0,139,BENIGN
443,0.0,1.0,0.0,0,140,BENIGN
444,0.0,3.0,0.0,0,140,BENIGN
445,0.0,1.0,3.0503467646507643,0,253,BENIGN
447,57.7603993776336,1.0,52.7000060758449,0,257,BENIGN
448,0.0,3.0,29.57701810527897,0,-1,BENIGN
449,0.0,2.0,8.763560920082657,0,-1,BENIGN
450,0.0,3.0,8.763560920082657,0,-1,BENIGN
451,0.0,1.0,32.863353450309965,0,-1,BENIGN
453,21.354416665203267,2.0,20.392108651095786,0,16401,BENIGN
454,0.0,1.0,0.0,0,-1,BENIGN
456,0.0,2.0,3.0578831486257534,0,256,BENIGN
457,0.0,28097.0,0.0,0,16228,BENIGN
458,0.0,3.0,0.0,0,288,BENIGN
460,18.87458608817688,2.0,17.464249196572982,0,16439,BENIGN
461,18.87458608817688,2.0,17.464249196572982,0,16465,BENIGN
462,18.87458608817688,1.0,17.464249196572982,0,16318,BENIGN
463,18.87458608817688,1.0,17.464249196572982,0,16471,BENIGN
464,17.677669529663692,1.0,14.433756729740644,0,16439,BENIGN
465,17.677669529663692,1.0,14.433756729740644,0,16318,BENIGN
466,17.677669529663692,1.0,14.433756729740644,0,16465,BENIGN
467,17.677669529663692,1.0,14.433756729740644,0,16471,BENIGN
468,0.0,1.0,0.0,0,123,BENIGN
469,0.0,3.0,0.0,0,123,BENIGN
470,0.0,1.0,0.0,0,253,BENIGN
471,0.0,2.0,0.0,0,253,BENIGN
472,0.0,2.0,0.0,0,250,BENIGN
473,0.0,1.0,0.0,0,250,BENIGN
474,0.0,1.0,0.0,0,250,BENIGN
475,0.0,2.0,0.0,0,16465,BENIGN
476,18.87458608817688,2.0,17.464249196572982,0,16560,BENIGN
477,18.87458608817688,2.0,17.464249196572982,0,16362,BENIGN
478,17.677669529663692,1.0,14.433756729740644,0,16560,BENIGN
479,17.677669529663692,1.0,14.433756729740644,0,16362,BENIGN
480,0.0,2.0,0.0,0,310,BENIGN
481,0.0,2.0,0.0,0,16560,BENIGN
482,0.0,2.0,0.0,0,254,BENIGN
483,0.0,2.0,0.0,0,16362,BENIGN
484,18.87458608817688,1.0,17.464249196572982,0,16321,BENIGN
485,18.87458608817688,1.0,17.464249196572982,0,16439,BENIGN
486,18.87458608817688,2.0,17.464249196572982,0,16441,BENIGN
487,18.87458608817688,1.0,17.464249196572982,0,16257,BENIGN
488,17.677669529663692,0.0,14.433756729740644,0,16321,BENIGN
489,17.677669529663692,1.0,14.433756729740644,0,16257,BENIGN
490,17.677669529663692,1.0,14.433756729740644,0,16441,BENIGN
491,17.677669529663692,1.0,14.433756729740644,0,16439,BENIGN
492,0.0,1.0,0.0,0,268,BENIGN
493,0.0,2.0,0.0,0,268,BENIGN
494,0.0,2.0,0.0,0,262,BENIGN
495,0.0,2.0,0.0,0,16257,BENIGN
496,0.0,3.0,0.0,0,285,BENIGN
497,0.0,1.0,0.0,0,246,BENIGN
498,0.0,1.0,0.0,0,16441,BENIGN
499,0.0,1.0,0.0,0,16439,BENIGN
502,0.0,41173.0,0.0,0,255,BENIGN
503,0.0,1.0,0.0,0,242,BENIGN
504,54.73357932642769,1.0,42.71441233378988,0,16476,BENIGN
505,18.87458608817688,1.0,17.464249196572982,0,256,BENIGN
506,16.355427233796124,1.0,15.705625319186327,0,255,BENIGN
507,0.0,40119.0,0.0,0,255,BENIGN
508,17.677669529663692,1.0,14.433756729740644,0,256,BENIGN
509,0.0,2.0,0.0,0,250,BENIGN
510,0.0,1.0,0.0,0,246,BENIGN
511,0.0,2.0,0.0,0,246,BENIGN
512,13.649175799292786,1.0,13.24764129949177,0,256,BENIGN
513,18.87458608817688,3.0,17.464249196572982,0,257,BENIGN
